Wall time,Step,Value
1751788594.1497085,616448,-114.89371490478516
1751788597.3573003,618496,-114.65058135986328
1751788600.5879414,620544,-114.60956573486328
1751788603.862901,622592,-114.49395751953125
1751788609.8054388,624640,-114.30931854248047
1751788613.3013546,626688,-114.68641662597656
1751788616.446719,628736,-114.55113983154297
1751788619.6857393,630784,-114.58396911621094
1751788622.9320579,632832,-114.114990234375
1751788626.3620956,634880,-114.35057830810547
1751788629.8197212,636928,-114.03453826904297
1751788633.140952,638976,-114.382080078125
1751788637.1783783,641024,-113.70601654052734
1751788642.8735592,643072,-113.07921600341797
1751788647.3596058,645120,-113.53666687011719
1751788651.5868547,647168,-112.95690155029297
1751788655.1702251,649216,-113.22217559814453
1751788658.5986001,651264,-113.23855590820312
1751788661.9173641,653312,-113.829833984375
1751788665.2272694,655360,-114.1221694946289
1751788668.7054703,657408,-114.75011444091797
1751788672.0087364,659456,-114.76518249511719
1751788677.1692896,661504,-115.23161315917969
1751788680.5843093,663552,-115.34442138671875
1751788684.156026,665600,-115.74327850341797
1751788687.4362366,667648,-116.16094207763672
1751788691.0011137,669696,-115.80070495605469
1751788694.3212693,671744,-115.3817367553711
1751788698.116011,673792,-115.1282730102539
1751788701.5195136,675840,-114.07901000976562
1751788704.9480956,677888,-113.9750747680664
1751788710.163496,679936,-113.73141479492188
1751788713.581046,681984,-113.21929931640625
1751788716.9714687,684032,-112.7607192993164
1751788720.2911506,686080,-111.61646270751953
1751788723.5941017,688128,-111.61138916015625
1751788726.854349,690176,-110.28457641601562
1751788730.6121373,692224,-109.5737075805664
1751788734.0822694,694272,-108.91102600097656
1751788737.5777552,696320,-107.06463623046875
1751788741.1138399,698368,-105.9406509399414
1751788745.2922657,700416,-105.49260711669922
1751788749.459207,702464,-104.69416809082031
1751788753.5226188,704512,-103.4615478515625
1751788757.2477102,706560,-102.83810424804688
1751788760.9049795,708608,-102.44147491455078
1751788764.4720743,710656,-101.93358612060547
1751788768.232369,712704,-101.4019546508789
1751788772.388681,714752,-101.28755187988281
1751788776.6541462,716800,-100.6204605102539
1751788785.66438,718848,-100.63922119140625
1751788790.5854769,720896,-99.73797607421875
1751788794.4325511,722944,-99.74441528320312
1751788798.1760976,724992,-99.32051849365234
1751788801.4145393,727040,-99.37115478515625
1751788804.9508994,729088,-100.35311889648438
1751788808.6414564,731136,-100.59158325195312
1751788812.1421306,733184,-101.06766510009766
1751788817.5241246,735232,-100.89767456054688
1751788820.8993409,737280,-100.56024932861328
1751788824.3362947,739328,-100.70638275146484
1751788828.246259,741376,-101.56279754638672
1751788831.8038762,743424,-101.28107452392578
1751788835.758574,745472,-100.05891418457031
1751788839.1368847,747520,-99.83876037597656
1751788842.938569,749568,-99.60127258300781
1751788846.5199833,751616,-99.00894165039062
1751788852.0935187,753664,-98.76420593261719
1751788855.2530775,755712,-98.26324462890625
1751788858.4474983,757760,-98.32530212402344
1751788861.5548568,759808,-97.6132583618164
1751788864.6475668,761856,-97.2904052734375
1751788867.8329203,763904,-96.9539566040039
1751788871.4683926,765952,-96.2748794555664
1751788874.722372,768000,-96.1114730834961
1751788878.1933167,770048,-95.89087677001953
1751788883.369762,772096,-95.97428131103516
1751788887.7161877,774144,-95.67298126220703
1751788893.5028079,776192,-95.50907897949219
1751788896.994453,778240,-95.27335357666016
1751788900.1931956,780288,-94.49125671386719
