Wall time,Step,Value
1751767939.6974986,848000,1000.0
1751768002.4133255,852000,1000.0
1751768065.17767,856000,1000.0
1751768127.6903956,860000,1000.0
1751768190.6834168,864000,1000.0
1751768253.962378,868000,1000.0
1751768316.8612964,872000,1000.0
1751768379.551392,876000,1000.0
1751768442.4101605,880000,1000.0
1751768505.3291986,884000,1000.0
1751768567.4061522,888000,1000.0
1751768629.8905413,892000,1000.0
1751768692.8583646,896000,1000.0
1751768755.4402297,900000,1000.0
1751768818.1011207,904000,1000.0
1751768880.9043958,908000,1000.0
1751768944.095873,912000,1000.0
1751769007.0561535,916000,1000.0
1751769070.2164483,920000,1000.0
1751769133.627726,924000,1000.0
1751769197.013025,928000,1000.0
1751769260.1238794,932000,1000.0
1751769323.5376298,936000,1000.0
1751769386.5822074,940000,1000.0
1751769449.6342168,944000,1000.0
1751769512.3605714,948000,1000.0
1751769574.927616,952000,1000.0
1751769637.3500776,956000,1000.0
1751769700.3279364,960000,1000.0
1751769763.5789585,964000,1000.0
1751769826.4854918,968000,1000.0
1751769889.312284,972000,1000.0
1751769952.5343144,976000,1000.0
1751770015.5268958,980000,1000.0
1751770078.5036356,984000,1000.0
1751770140.8280709,988000,1000.0
1751770203.3430533,992000,1000.0
1751770267.097983,996000,1000.0
1751770329.9495027,1000000,1000.0
1751770392.2740474,1004000,1000.0
1751770454.9807131,1008000,1000.0
1751770517.911965,1012000,1000.0
1751770581.3464167,1016000,1000.0
1751770644.1173332,1020000,1000.0
1751770706.720514,1024000,1000.0
1751770769.2719676,1028000,1000.0
1751770831.7337022,1032000,1000.0
1751770894.8665383,1036000,1000.0
1751770958.0898917,1040000,1000.0
1751771021.2199578,1044000,1000.0
1751771083.8603778,1048000,1000.0
1751771146.21871,1052000,1000.0
1751771209.28785,1056000,1000.0
1751771273.1577382,1060000,1000.0
1751771335.5604324,1064000,1000.0
1751771397.7041888,1068000,1000.0
1751771460.294755,1072000,1000.0
1751771522.9127047,1076000,1000.0
1751771585.6392412,1080000,1000.0
1751771648.6671,1084000,1000.0
1751771711.5391173,1088000,1000.0
1751771774.524752,1092000,1000.0
1751771836.7897086,1096000,1000.0
1751771899.4162822,1100000,1000.0
1751771962.0257313,1104000,1000.0
1751772024.900084,1108000,1000.0
1751772087.7297523,1112000,1000.0
1751772150.5238655,1116000,1000.0
1751772213.104161,1120000,1000.0
1751772276.0175736,1124000,1000.0
1751772338.6976871,1128000,1000.0
1751772401.4183152,1132000,1000.0
1751772464.3894832,1136000,1000.0
1751772526.6048386,1140000,1000.0
1751772589.4256413,1144000,1000.0
1751772652.6625087,1148000,1000.0
1751772715.8148324,1152000,1000.0
1751772780.6667132,1156000,1000.0
1751772843.5766811,1160000,1000.0
1751772906.11535,1164000,1000.0
1751772969.2437742,1168000,1000.0
1751773032.2923448,1172000,1000.0
1751773094.670896,1176000,1000.0
1751773157.1693504,1180000,1000.0
1751773219.8536735,1184000,1000.0
1751773281.8521647,1188000,1000.0
1751773344.8479066,1192000,1000.0
1751773407.6617823,1196000,1000.0
1751773470.351894,1200000,1000.0
1751773532.8425338,1204000,1000.0
1751773595.6007318,1208000,1000.0
1751773658.3844702,1212000,1000.0
1751773720.844729,1216000,1000.0
1751773783.3139024,1220000,1000.0
1751773846.3892405,1224000,1000.0
1751773909.1406572,1228000,1000.0
1751773971.8741283,1232000,1000.0
1751774034.6169715,1236000,1000.0
1751774097.1566944,1240000,1000.0
1751774160.5363245,1244000,1000.0
1751774223.6480448,1248000,1000.0
1751774287.2248933,1252000,1000.0
1751774350.256255,1256000,1000.0
1751774412.9905367,1260000,1000.0
1751774475.7923372,1264000,1000.0
1751774538.7747195,1268000,1000.0
1751774601.5574307,1272000,1000.0
1751774664.1543171,1276000,1000.0
1751774727.3769655,1280000,1000.0
1751774789.8982892,1284000,1000.0
1751774853.280308,1288000,1000.0
1751774916.1769428,1292000,1000.0
1751774978.568815,1296000,1000.0
1751775041.701336,1300000,1000.0
1751775104.3872085,1304000,1000.0
1751775167.8943665,1308000,1000.0
1751775231.0699127,1312000,1000.0
1751775294.034531,1316000,1000.0
1751775356.717464,1320000,1000.0
1751775419.3071668,1324000,1000.0
1751775491.334525,1328000,1000.0
1751775553.5364604,1332000,1000.0
1751775616.3219907,1336000,1000.0
1751775679.3708131,1340000,1000.0
1751775742.5568254,1344000,1000.0
1751775805.7543285,1348000,1000.0
1751775868.5971045,1352000,1000.0
1751775933.59132,1356000,1000.0
1751775996.4779406,1360000,1000.0
1751776059.5457833,1364000,1000.0
1751776122.5798008,1368000,1000.0
1751776185.4076376,1372000,1000.0
1751776247.3609533,1376000,1000.0
1751776311.0067518,1380000,1000.0
1751776374.8584917,1384000,1000.0
1751776437.9730682,1388000,1000.0
1751776500.655801,1392000,1000.0
1751776563.085087,1396000,1000.0
1751776626.4848406,1400000,1000.0
1751776688.9971082,1404000,1000.0
1751776752.0113828,1408000,1000.0
1751776814.6779976,1412000,1000.0
1751776877.4361331,1416000,1000.0
1751776939.3434927,1420000,1000.0
1751777002.117883,1424000,1000.0
1751777064.5960753,1428000,1000.0
1751777127.619019,1432000,1000.0
1751777190.9857218,1436000,1000.0
1751777253.6994085,1440000,1000.0
1751777316.499935,1444000,1000.0
1751777379.4038577,1448000,1000.0
1751777442.4166932,1452000,1000.0
1751777505.6228383,1456000,1000.0
1751777568.9588256,1460000,1000.0
1751777630.952778,1464000,1000.0
1751777693.586657,1468000,1000.0
1751777757.1396768,1472000,1000.0
1751777820.6215146,1476000,1000.0
1751777884.344301,1480000,1000.0
1751777947.8414762,1484000,1000.0
1751778011.284837,1488000,1000.0
1751778074.6069515,1492000,1000.0
1751778137.5553265,1496000,1000.0
1751778200.6204898,1500000,1000.0
