Wall time,Step,Value
1751672288.5491505,1104746,115.9059829711914
1751672334.6199362,1107019,115.77864837646484
1751672393.4673016,1109812,113.46615600585938
1751672446.3611982,1112479,112.14075469970703
1751672507.7290738,1115414,103.7314682006836
1751672551.8502185,1117601,103.86883544921875
1751672594.0163453,1119683,106.48657989501953
1751672640.2477286,1121781,109.79959869384766
1751672684.2050774,1123959,109.31608581542969
1751672758.1374044,1127568,102.53341674804688
1751672820.2101688,1130533,100.08661651611328
1751672863.9682531,1132683,100.46452331542969
1751672905.755693,1134723,100.83349609375
1751672962.2361963,1137370,96.25252532958984
1751673004.7856333,1139471,97.1036605834961
1751673057.0762508,1142024,94.99215698242188
1751673108.9376924,1144410,94.65587615966797
1751673164.979307,1146834,94.27613830566406
1751673200.7615736,1148523,94.78324890136719
1751673261.0026872,1151392,92.04438018798828
1751673309.6469157,1153830,89.56033325195312
1751673353.7737978,1155821,89.82939147949219
1751673400.389363,1158145,90.24317932128906
1751673438.8304095,1160002,97.8902359008789
1751673487.6727443,1162444,97.48575592041016
1751673534.1791933,1164544,99.43140411376953
1751673581.5445912,1166891,99.32013702392578
1751673625.5519674,1169063,101.38230895996094
1751673675.7189515,1171351,102.96422576904297
1751673721.9637592,1173649,111.5023422241211
1751673773.7860677,1176248,109.10714721679688
1751673827.8636389,1178734,108.70795440673828
1751673872.5242724,1180945,108.55064392089844
1751673916.657325,1183129,108.5904312133789
1751673957.5401864,1185125,115.97048950195312
1751674003.0246427,1187195,118.3788833618164
1751674051.0631,1189598,118.059814453125
1751674091.41161,1191580,118.12266540527344
1751674136.1874719,1193723,122.54154205322266
1751674180.2239401,1195693,122.58153533935547
1751674226.9038813,1198021,124.31021118164062
1751674267.1209714,1199997,124.5667495727539
1751674325.3376713,1202751,124.12012481689453
1751674379.0288131,1205448,119.06536102294922
1751674418.9111457,1207393,121.67405700683594
1751674458.619463,1209331,124.11762237548828
1751674505.8355427,1211485,123.97586059570312
1751674559.0061946,1214158,121.85454559326172
1751674611.7453606,1216603,121.35659790039062
1751674657.79188,1218897,121.66793060302734
1751674701.113481,1221029,121.63134765625
1751674752.485318,1223397,121.44021606445312
1751674794.5392504,1225467,121.58246612548828
1751674833.6429448,1227381,121.95164489746094
1751674875.2242198,1229432,122.2134780883789
1751674917.5102491,1231525,124.79236602783203
1751674957.7971663,1233501,125.33719635009766
1751675015.0134127,1236201,122.77256774902344
1751675064.881176,1238703,119.07605743408203
1751675108.6848302,1240678,119.17364501953125
1751675147.394394,1242575,119.38612365722656
1751675188.903474,1244625,119.79115295410156
1751675227.8981323,1246534,119.761474609375
1751675266.9714556,1248449,119.89889526367188
1751675317.9735522,1251010,118.16094970703125
1751675368.602632,1253353,118.22734832763672
1751675411.470685,1255480,118.15480041503906
1751675453.6343708,1257566,119.09046173095703
1751675491.8602965,1259434,123.97003936767578
1751675543.178606,1261794,122.1557846069336
1751675583.0608592,1263676,122.18496704101562
1751675627.9206424,1265893,122.17220306396484
